date,latitude,longitude,target,temperature_C,dewpoint_C,precip_mm,snowfall_mm,snow_depth_mm,pressure_hPa,wind_speed,relative_humidity,month
1981-12-23,32.524928,85.11269,0,-15.266516749064124,-32.71098810831705,0.0,0.0,1.6481479008992002,544.3585904947918,3.017111711357238,21.018305887684203,12
1982-11-06,34.260206,74.549911,0,8.74482434590658,-2.0106319427490007,0.002416968243323936,0.001430511474609375,0.18986066182454428,810.66708984375,0.7501660620455259,46.805706573778174,11
1982-12-23,29.735454,74.360131,0,14.03001492818197,3.376292800903343,5.959918780717999e-06,0.0,0.0,992.2728938802085,2.0372929250412932,48.65465360135586,12
1983-02-25,29.764828,72.488087,0,15.54666417439779,7.180502827962243,0.002573670883521117,0.0,0.0,1000.3927766927085,2.5284004362373373,57.47240711857027,2
1983-03-08,28.099447,79.371634,0,21.83942565917971,9.632081604003929,0.07797596038017218,0.0,0.0,995.3287906901043,3.513824154734793,45.78065514689932,3
1983-03-28,34.480158,74.124273,0,1.1152416229248274,-7.305406316121378,0.008454917406197637,0.005889683961868286,844.6542024612427,805.252265625,0.7721447978631037,53.4349692373565,3
1983-12-05,31.484879,73.257596,0,15.626985168457054,6.2057147979736555,0.0,0.0,0.0,1000.1333089192708,1.9292164133333507,53.474700253813026,12
1984-01-09,28.440541,84.480002,0,-12.280795160929358,-22.61079889933265,1.5770971774031,1.5748366713522999,2857.620120048523,598.914990234375,1.0962027163256618,41.89851633998643,1
1984-02-21,31.528548,78.142533,1,-12.429327392578102,-14.690864944457985,2.2384375373576,2.229731529951,284.3430042266845,644.6038069661458,0.4266119399127614,83.19660824428139,2
1984-02-22,34.03179,74.359307,0,-7.754339599609352,-13.993183517456032,0.17110589124058606,0.16890093684196472,385.7962687810262,768.4295361328125,0.8643531501329685,60.902450484399175,2
1984-03-27,31.343589,82.79905,0,-4.677332941691077,-22.639663441975898,0.3596037626039106,0.347483903169632,0.3331104914347331,565.9413232421875,1.6929462155975485,23.117040540171104,3
1984-03-28,34.095994,74.035038,0,7.714627838134845,-2.3013347625731626,0.24523210305460452,0.0,260.6527010599772,786.6903352864583,0.40422355664342174,49.12853286842815,3
1985-04-04,27.214705,88.627541,0,12.009125645955407,6.811266835530603,1.3108104466255,0.0,0.0,775.8439078776042,0.32878021688224524,70.51092905800309,4
1985-04-20,32.402073,80.665571,0,-1.8957402547199536,-16.542859776814737,0.003232469907743507,0.0003948807716369629,0.05940596262613932,562.87625,1.8394447254387951,31.703790134943553,4
1986-01-02,28.22517,85.318047,0,-1.3500535329182526,-8.47841873168943,0.006679548732790863,0.005830079317092896,53.1884431838989,703.4550748697917,0.823746974549568,58.35538094894276,1
1986-01-04,31.019595,85.871182,0,-10.657423400878884,-31.021662775675452,0.0,0.0,0.907301902770996,557.3961279296875,3.892591156502069,17.024634617437087,1
1986-03-16,33.883107,81.377979,0,-14.69366620381669,-29.480872217814095,0.02561807627898816,0.023767352104187008,2.3254950841267,540.2019954427084,3.496664155247912,27.282757551778335,3
1986-03-29,32.429556,76.677841,0,-7.141041183471657,-9.350127283732093,25.238665938275,24.713829159736598,908.7029695510864,629.1684700520833,0.6669223435869389,84.22706545501003,3
1987-03-15,28.796038,83.815885,0,-9.06035207112626,-20.57134602864582,0.006642937478318345,0.004827976226806641,137.98069953918449,570.6041064453125,0.6054595930555767,38.77991026182826,3
1987-04-16,32.005275,79.693846,0,-11.947809600830055,-24.210770034789988,0.0038681992009514943,0.0,16.2129799524943,554.9631412760416,0.8394014316812293,35.389629302825014,4
1988-02-09,27.080614,78.798205,0,20.38055826822921,8.119428888956747,0.0004410743663640915,0.0,0.0,994.5778076171877,0.9081328580377839,45.21010541011329,2
1989-03-10,27.343619,83.520803,0,23.516521708170615,8.81137619018557,0.0,0.0,0.0,995.2807486979168,1.240789341153086,39.129174768640915,3
1989-03-12,31.655044,77.486715,0,-3.8773279825846316,-10.172178649902321,0.5709027949478696,0.4704184830188751,329.4794956843058,685.0491438802082,0.6936075775657702,61.621423510814154,3
1989-11-18,27.414211,78.272862,0,21.294183985392294,9.835791524251306,0.0,0.0,0.0,994.9304964192708,1.2329847895051693,47.98441008837002,11
1990-02-04,30.922613,79.04385,0,-17.40307464599607,-22.29763259887693,0.30660927285453,0.30013173818588257,8425.159851710001,543.6835823567709,0.6720755157894347,65.64267556127352,2
1991-12-13,28.353162,75.051689,0,19.624222691853845,10.105870183308923,0.0004529952661869175,0.0,0.0,987.6484993489585,0.8238441061221611,54.161893849643036,12
1992-01-10,31.730973,81.25341,0,-17.381203715006478,-30.746703847249336,0.23299455642700195,0.22931769490242004,3.0677318572998,533.7591259765625,4.315955591096892,30.267426582744122,1
1992-01-18,32.608729,82.730093,0,-14.113815053303995,-27.453200403849223,0.0012814997489840607,0.0,4.0603478749593,574.7196956380209,0.9901776266779069,31.418371280285395,1
1992-03-29,32.729617,76.674216,1,-9.797519429524698,-13.728983306884743,1.0316669940948,0.9796880185604095,734.1533501942953,617.1562939453125,0.545301507377522,72.98851731422295,3
1992-12-22,29.443821,80.375516,0,10.879930114746116,4.923470433553064,0.001704692635939864,0.0,0.0,855.4878971354167,0.08532661273090524,66.68178220640876,12
1993-04-15,29.602508,82.949506,0,-14.01279741923014,-16.509919865926065,0.03012090638776499,0.025387853384017944,195.5113410949707,540.1476139322917,1.000028975901317,81.36915292246331,4
1993-11-04,29.665958,82.001997,0,5.328841781616234,0.9937352498372434,2.9400229453813003,0.63304603099823,0.3989934921264648,690.2895524088542,0.37882822293253393,73.61072272516381,11
1994-02-12,31.315824,72.705159,0,15.04863065083822,5.403249994913779,0.08900165539671434,0.0,0.0,992.9634244791669,2.22605622727247,52.499718267226456,2
1994-03-11,30.098666,80.800212,0,-8.033483886718727,-13.109471384684241,0.8024424313362033,0.7327049970626831,264.7445599238078,640.8266552734375,0.8092953284590335,66.87175987240408,3
1995-11-12,27.912404,86.683499,1,-12.481366856892862,-19.28882446289063,0.006696581806409085,0.0012740492820739746,5102.988044420878,552.190693359375,1.119723256224032,56.82147153175458,11
1995-11-24,33.776031,74.645932,0,2.559194183349632,-5.067399088541663,0.000852346317969932,0.0,0.6157954533894857,782.87103515625,0.7114455214360315,57.18013379083894,11
1996-01-16,26.310097,83.230559,0,15.644997533162439,14.142951583862327,12.3038773758139,0.0,0.0,1005.410927734375,1.6621945103781839,90.78181643907868,1
1996-02-03,32.222206,85.094766,0,-14.011494700113929,-32.766928100585886,0.003010033651662525,0.0,2.1082957585652,566.1826041666666,0.7324431670023945,18.857703650849704,2
1996-03-19,32.578084,77.033034,1,-12.433021291096964,-14.531590525309241,9.1679394245147,9.151455014944,892.096201578776,606.4052294921875,0.0772947122126253,84.31665449750082,3
1997-01-15,28.237596,85.498829,0,-9.091771189371741,-14.13435020446775,0.6921956659766693,0.6863102316856384,2.1388133366902,633.8703564453125,0.14118627586129098,66.8077449506452,1
1997-02-11,27.120901,85.551419,0,15.772634124755882,8.070586140950525,0.004436809831531718,0.0,0.0,980.0613264973958,0.9765311111296531,60.19096573649747,2
1997-02-28,32.239397,77.510172,0,-17.216007614135748,-26.92055231730143,0.2581208943297497,0.25483593344688416,3764.2911275227866,569.582373046875,0.33843902619427174,42.666261027565426,2
1997-03-28,34.095994,74.035038,1,0.4006693522136402,-0.2675549825031567,58.3334207533994,41.2415862083435,238.101323445638,782.3187369791667,0.7721705719588627,95.27216717027007,3
1998-02-25,33.430363,75.214877,1,-3.0962471008300554,-4.767428461710608,16.6820764540602,16.674384474754298,579.7970692316691,755.5621207682292,0.5082946083290564,88.23095752216408,2
1998-03-11,30.111834,80.476371,0,-13.149094009399391,-17.644852701822884,16.031796864467598,15.7873332500457,667.7669684092203,577.7004085286459,0.4592108575261445,68.95900207749636,3
1999-01-02,28.509066,84.961227,1,-15.264960352579749,-29.833151880900004,0.0004351138045421976,0.0,6679.721434911092,584.7785872395833,1.2262767828187924,27.6648851422756,1
1999-02-15,32.768179,80.091433,0,-13.130963389078772,-23.33825276692707,0.0,0.0,39.1066074371337,551.3130598958334,0.8274863328975149,42.07901833048298,2
1999-04-04,27.376775,88.763713,0,3.3333647410075287,-3.1927964528401276,0.9575784197295434,0.23110583424568176,0.214536984761556,640.680791015625,0.5249202287267561,62.307908485208415,4
1999-11-09,30.482549,74.792154,0,20.41929715474447,6.193750635782919,0.0017281585087403073,0.0,0.0,988.7867740885416,1.7705106664857166,39.53372850363571,11
1999-11-16,33.914416,76.229115,0,-18.62403462727866,-35.33495941162107,0.0034344666346441954,0.0,55.8120807011922,590.1818310546874,0.5282878669390393,21.530477570860253,11
1999-12-07,31.526316,82.470346,0,-12.302487436930335,-23.816399002075173,0.14690049260934757,0.1430325210094452,0.13860066731770834,555.99248046875,2.560598121700881,37.71757204368922,12
2000-01-22,26.670475,73.971559,0,18.798164621988917,10.560428237915062,0.007140636341773643,0.0,0.0,976.9589485677084,0.8375763033173015,58.77740975895179,1
2000-04-04,30.350392,83.480618,0,-10.580558522542276,-16.826803588867165,0.06756186473921844,0.0645667314529419,11.884490648905398,557.275615234375,0.864347057281381,60.12069755846926,4
2000-04-15,28.064493,85.219222,0,8.60817680358889,3.456966654459677,3.1712852042460002,0.04332885146141052,0.016689300537109375,728.1914241536458,0.10488718678744927,70.0667346011814,4
2001-01-14,27.381229,74.772153,0,13.277627563476585,1.2936194101969818,0.002139806724699156,0.0,0.0,972.1662141927085,1.792895567744363,44.05701734815706,1
2001-11-12,27.912404,86.683499,0,-6.2032207489013445,-20.656952921549447,0.0017183870504311471,0.0002123415470123291,5059.624751408895,550.1244368489585,0.4561683296794296,30.86533897544255,11
2002-03-05,31.811375,78.656008,1,-26.236498260498024,-34.0185696919759,0.0008612871056357108,0.0,183.8132937749227,581.2762483723959,0.8599492343744403,47.92151904098605,3
2003-01-03,34.100178,81.081707,0,-18.573444747924782,-31.00023562113438,0.3458203831314677,0.3425478935241699,2.2348960240681,511.5026627604166,1.5047344317155364,32.680246311697495,1
2003-03-29,32.729617,76.674216,0,-9.204125467936194,-12.329112752278604,15.7535028088773,15.7289616763591,561.5409215291342,618.2364453125,0.6383749935414773,78.02600047473413,3
2004-12-19,33.349891,77.67342,0,-14.274289830525674,-24.271832529703744,2.9445946215673,2.9368847608566,2.260684967041,540.0471484375,2.152134955879124,42.4982615511287,12
2005-02-18,33.793152,74.346548,1,-6.6711321512858035,-8.110117975870764,35.3618470908259,34.4700552523136,369.5726792017619,705.9014664713542,0.49212640275910535,89.49360307281601,2
2005-03-11,28.718525,82.580582,0,-1.8925289154052507,-4.626844151814737,6.7609488963285,2.0770542323589,16.3784424463907,670.0604345703125,0.14520930787890818,81.56873391372744,3
2005-03-11,29.07739,82.44277,0,-3.4432287851969363,-5.432345453898108,4.488328099171199,4.239868372678701,224.8997290929158,665.3258512369792,0.21849640465468448,86.09947298658363,3
2006-02-01,31.229221,78.204721,0,-10.237469100952126,-14.630253855387366,1.5377755264012,1.5178620815277,264.6203835805257,611.6261165364584,1.1033126127538389,70.19657989022919,2
2007-03-01,29.288874,72.147619,0,16.85894673665365,11.963932927449548,0.0431120395205653,0.0,0.0,996.5888883463542,0.2471762146039714,72.87822565048842,3
